,stock,Date,avg,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,index,prev_label,prev_rate
0,AAL,20211208,0.15279473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AAL,True,0.0190050399210534
1,AAPL,20211208,0.1028499077490775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AAPL,True,0.0227830898594565
2,ADBE,20211208,0.21053000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADBE,True,0.0048309949952788
3,ADP,20211208,-0.0044399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADP,False,-0.0035299698627078
4,ADSK,20211208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADSK,False,-0.0014817623564201
5,AKAM,20211208,0.3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AKAM,False,-0.0021376847861904
6,AMAT,20211208,0.017154545454545464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMAT,True,0.0025495181212344
7,AMGN,20211208,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMGN,True,0.0104580322661423
8,ATVI,20211208,0.1814689655172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATVI,True,0.0085077419789937
9,AVGO,20211208,0.14243333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVGO,False,-0.0031165765233408
10,BBBY,20211208,0.1290666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BBBY,True,0.0041797244648461
11,BIDU,20211208,-0.024966666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BIDU,False,-0.006404741595679
12,CERN,20211208,0.10184285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CERN,True,0.0192463837413856
13,CHKP,20211208,0.6124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHKP,True,0.0001803611668713
14,CHTR,20211208,0.029920000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHTR,False,-0.0131109261939897
15,CMCSA,20211208,0.06082222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CMCSA,False,-0.0129084949719552
16,COST,20211208,0.19167199999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COST,False,-0.0219734211846779
17,CSCO,20211208,0.1326076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSCO,False,-0.0182507117746722
18,CTSH,20211208,0.31845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CTSH,False,-0.0028237659442174
19,DISCA,20211208,0.3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISCA,False,-0.0078446999213671
20,DISCK,20211208,-0.2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISCK,False,-0.0111158715547851
21,DISH,20211208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISH,True,0.0049797647710285
22,DLTR,20211208,-0.03793333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DLTR,True,0.0047108941542292
23,EA,20211208,0.5454600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EA,True,0.0017439652639084
24,EBAY,20211208,0.09475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EBAY,False,-0.0010411972531457
25,EXPE,20211208,0.4089222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EXPE,True,0.0349402161825052
26,FAST,20211208,0.3132840909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FAST,False,-0.005378898236235
27,FB,20211208,0.14355760869565215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FB,True,0.0240079305430845
28,FISV,20211208,0.36940000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FISV,True,0.0079511268948185
29,FOX,20211208,-0.08540833333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOX,True,0.0097201180836983
30,GILD,20211208,0.6226666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GILD,True,0.0008614150363149
31,GOOG,20211208,0.16987096774193547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOOG,True,0.0046204590526215
32,HSIC,20211208,-0.2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HSIC,True,0.00603374815224
33,ILMN,20211208,0.3509333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ILMN,True,0.0177300664277556
34,INCT,20211208,0.03626666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INCT,False,-0.2499999454303165
35,INTU,20211208,0.4534333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INTU,False,-0.0003564387921076
36,JD,20211208,0.08444500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JD,True,0.0025612061341546
37,KHC,20211208,0.16134444444444443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KHC,False,-0.0394087760591312
38,LRCX,20211208,0.13623333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LRCX,True,0.0111591087026457
39,MAR,20211208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAR,True,0.0070912963585761
40,MAT,20211208,0.07772500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAT,True,0.0087597336113776
41,MNST,20211208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MNST,True,0.0063369643678709
42,MSFT,20211208,0.10707058823529411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MSFT,True,0.000149252928952
43,MU,20211208,0.1336125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MU,True,0.0022136177089416
44,NCLH,20211208,0.03297027027027026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NCLH,True,0.0820079299058886
45,NFLX,20211208,0.14553389830508476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NFLX,True,0.0039962913323699
46,NTAP,20211208,0.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTAP,False,-0.0094849523295359
47,NTES,20211208,0.5252749999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NTES,False,-0.0146264183751421
48,NVDA,20211208,0.18327562189054727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NVDA,False,-0.0185338743999324
49,NXPI,20211208,0.09936250000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NXPI,False,-0.0452490491200168
50,ORLY,20211208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ORLY,True,0.002868640643905
51,PAYX,20211208,-0.025144444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAYX,False,-0.0007309050588655
52,PCAR,20211208,0.18626666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PCAR,True,0.0148385234870573
53,PYPL,20211208,0.14461153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PYPL,True,0.0331379001647696
54,QCOM,20211208,0.12008333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QCOM,False,-0.005932921460093
55,REGN,20211208,0.21027142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REGN,True,0.0298382124904435
56,ROST,20211208,0.2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROST,True,0.0002652411998373
57,SBAC,20211208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SBAC,False,-0.0029994641816175
58,SBUX,20211208,0.29024761904761903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SBUX,False,-8.603247932808831e-05
59,STX,20211208,0.22657142857142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STX,False,-0.0259859913569615
60,TMUS,20211208,0.35731999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TMUS,False,-0.020486568455987
61,TRIP,20211208,0.3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRIP,True,0.0115327895450043
62,TSCO,20211208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSCO,True,0.0078854734154799
63,TSLA,20211208,0.15874422310756972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TSLA,True,0.0163631670430235
64,TXN,20211208,0.21586666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TXN,False,-0.0132643290249723
65,ULTA,20211208,0.18155714285714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULTA,True,0.0107676821177776
66,VOD,20211208,0.08932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VOD,True,0.0161074316065085
67,VRTX,20211208,0.469875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VRTX,True,0.0067732159700826
68,WBA,20211208,0.08785555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WBA,True,0.0055981849538942
69,WDC,20211208,-0.04032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WDC,False,-0.002873046716343
70,XLNX,20211208,0.29512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XLNX,True,0.0042000020180517
